L,H,window_id,model,ticker,val_origin_start,val_origin_end,RMSE,MAE,Directional_Accuracy
10,5,3,VAR,EWW,2022-03-04,2023-03-30,0.033884047681910175,0.02748955816452388,0.5111111111111111
10,5,3,VAR,EWZ,2022-03-04,2023-03-30,0.052414251713385936,0.041939517900866946,0.46296296296296297
10,5,3,VAR,GXG,2022-03-04,2023-03-30,0.047129418557864476,0.037854463053316696,0.5666666666666667
10,5,3,Ridge,ECH,2022-03-04,2023-03-30,0.05034897169425301,0.041066745986931434,0.40370370370370373
10,5,3,Ridge,EWW,2022-03-04,2023-03-30,0.03490606153092505,0.028364410049321276,0.5296296296296297
10,5,3,Ridge,EWZ,2022-03-04,2023-03-30,0.054568712863890784,0.043061174772455475,0.4185185185185185
10,5,3,Ridge,GXG,2022-03-04,2023-03-30,0.047269174039555814,0.03823643323052722,0.5407407407407407
10,5,3,MLP,ECH,2022-03-04,2023-03-30,0.07525693584972759,0.058555567168129624,0.5148148148148148
10,5,3,MLP,EWW,2022-03-04,2023-03-30,0.061541540548548795,0.048291904078862725,0.4962962962962963
10,5,3,MLP,EWZ,2022-03-04,2023-03-30,0.06910538826750866,0.05617351126361839,0.45185185185185184
10,5,3,MLP,GXG,2022-03-04,2023-03-30,0.06718069428927236,0.051621496975206745,0.4925925925925926
10,5,3,Random Forest,ECH,2022-03-04,2023-03-30,0.049081977097807795,0.0399342962091772,0.45185185185185184
10,5,3,Random Forest,EWW,2022-03-04,2023-03-30,0.0335600251272416,0.02743414034755968,0.5444444444444444
10,5,3,Random Forest,EWZ,2022-03-04,2023-03-30,0.052470197296395925,0.04196746394598368,0.5444444444444444
10,5,3,Random Forest,GXG,2022-03-04,2023-03-30,0.04791043880230695,0.03858590911351246,0.5370370370370371
10,5,3,Diffusion,ECH,2022-03-04,2023-03-30,0.05164695788515421,0.041755326698873545,0.4
10,5,3,Diffusion,EWW,2022-03-04,2023-03-30,0.036139126855586845,0.029373547507810262,0.48148148148148145
10,5,3,Diffusion,EWZ,2022-03-04,2023-03-30,0.0553762973570648,0.04435616544836973,0.3962962962962963
10,5,3,Diffusion,GXG,2022-03-04,2023-03-30,0.05068005708403277,0.040749068576379395,0.4740740740740741
10,5,4,Random Walk,ECH,2022-11-28,2023-12-22,0.03314336776067467,0.027326730354200805,0.0
10,5,4,Random Walk,EWW,2022-11-28,2023-12-22,0.032130819694990535,0.024882375688026773,0.0
10,5,4,Random Walk,EWZ,2022-11-28,2023-12-22,0.038326743000223304,0.030493355094100942,0.0
10,5,4,Random Walk,GXG,2022-11-28,2023-12-22,0.03709301253559842,0.029736116045631374,0.0
10,5,4,Historical Mean,ECH,2022-11-28,2023-12-22,0.0339486242912382,0.028018586792699796,0.45925925925925926
10,5,4,Historical Mean,EWW,2022-11-28,2023-12-22,0.03233774458530185,0.025071264422804704,0.5185185185185185
10,5,4,Historical Mean,EWZ,2022-11-28,2023-12-22,0.039347696063751804,0.03094249157290934,0.4666666666666667
10,5,4,Historical Mean,GXG,2022-11-28,2023-12-22,0.037300957919026545,0.030001329923456502,0.4962962962962963
10,5,4,AR Linear,ECH,2022-11-28,2023-12-22,0.03330537270044037,0.027480985730931273,0.44814814814814813
10,5,4,AR Linear,EWW,2022-11-28,2023-12-22,0.03212646382499029,0.024906594618583914,0.5
10,5,4,AR Linear,EWZ,2022-11-28,2023-12-22,0.03865509110918272,0.030762786763703365,0.44814814814814813
10,5,4,AR Linear,GXG,2022-11-28,2023-12-22,0.036953533660462015,0.029493765967076518,0.5444444444444444
10,5,4,ARIMA,ECH,2022-11-28,2023-12-22,0.03544512044565045,0.0286370728755621,0.48518518518518516
10,5,4,ARIMA,EWW,2022-11-28,2023-12-22,0.03302611246151581,0.025198449144481702,0.5111111111111111
10,5,4,ARIMA,EWZ,2022-11-28,2023-12-22,0.03849069401932214,0.03058479333630716,0.5407407407407407
10,5,4,ARIMA,GXG,2022-11-28,2023-12-22,0.03892204234642377,0.030910476366728584,0.5185185185185185
10,5,4,ARCH,ECH,2022-11-28,2023-12-22,0.03314710230411697,0.0273404840992689,0.44074074074074077
10,5,4,ARCH,EWW,2022-11-28,2023-12-22,0.032128931711146565,0.024882643882547597,0.4962962962962963
10,5,4,ARCH,EWZ,2022-11-28,2023-12-22,0.03835924583948601,0.030854881213805304,0.45925925925925926
10,5,4,ARCH,GXG,2022-11-28,2023-12-22,0.03696469607816558,0.029603643114456603,0.5370370370370371
10,5,4,GARCH,ECH,2022-11-28,2023-12-22,0.0331612802126692,0.027382984285365525,0.44074074074074077
10,5,4,GARCH,EWW,2022-11-28,2023-12-22,0.032131139525893006,0.024890220918173157,0.4962962962962963
10,5,4,GARCH,EWZ,2022-11-28,2023-12-22,0.03935182697972046,0.03232282335562205,0.45925925925925926
10,5,4,GARCH,GXG,2022-11-28,2023-12-22,0.03734266559961947,0.029744810536238158,0.5370370370370371
10,5,4,VAR,ECH,2022-11-28,2023-12-22,0.03317578394152879,0.02734032132132052,0.5074074074074074
10,5,4,VAR,EWW,2022-11-28,2023-12-22,0.03209979611130574,0.024933635314548484,0.5148148148148148
10,5,4,VAR,EWZ,2022-11-28,2023-12-22,0.03823013781650746,0.03069156192820901,0.4666666666666667
10,5,4,VAR,GXG,2022-11-28,2023-12-22,0.0370627082125862,0.029669436997569347,0.5259259259259259
10,5,4,Ridge,ECH,2022-11-28,2023-12-22,0.034076010181429126,0.028315482848016733,0.48148148148148145
10,5,4,Ridge,EWW,2022-11-28,2023-12-22,0.03161432011954261,0.024672360936019246,0.5555555555555556
10,5,4,Ridge,EWZ,2022-11-28,2023-12-22,0.040054859488998874,0.0327224524282218,0.44814814814814813
10,5,4,Ridge,GXG,2022-11-28,2023-12-22,0.038728376843389346,0.03157232407566686,0.5444444444444444
10,5,4,MLP,ECH,2022-11-28,2023-12-22,0.08329557417567497,0.059405982127025456,0.4222222222222222
10,5,4,MLP,EWW,2022-11-28,2023-12-22,0.05073279646046098,0.03879100964013138,0.4925925925925926
10,5,4,MLP,EWZ,2022-11-28,2023-12-22,0.1163070201572588,0.08477680324721762,0.48148148148148145
10,5,4,MLP,GXG,2022-11-28,2023-12-22,0.05273389766206611,0.04206089972432071,0.45925925925925926
10,5,4,Random Forest,ECH,2022-11-28,2023-12-22,0.03406616509972766,0.02799412914453334,0.4888888888888889
10,5,4,Random Forest,EWW,2022-11-28,2023-12-22,0.03209730813457373,0.025318622606256367,0.46296296296296297
10,5,4,Random Forest,EWZ,2022-11-28,2023-12-22,0.03853443238847183,0.031032900617027688,0.48518518518518516
10,5,4,Random Forest,GXG,2022-11-28,2023-12-22,0.037008370179063076,0.029755277429896455,0.5185185185185185
10,5,4,Diffusion,ECH,2022-11-28,2023-12-22,0.03409623008004494,0.02790277004973931,0.4740740740740741
10,5,4,Diffusion,EWW,2022-11-28,2023-12-22,0.03169743512613198,0.02487601904861325,0.5555555555555556
10,5,4,Diffusion,EWZ,2022-11-28,2023-12-22,0.038611197754886785,0.03106346144640486,0.4703703703703704
10,5,4,Diffusion,GXG,2022-11-28,2023-12-22,0.037028628050910076,0.029738025716913717,0.5259259259259259
21,1,0,Random Walk,ECH,2019-12-26,2021-01-20,0.026324113035864943,0.017646739503296132,0.0037174721189591076
21,1,0,Random Walk,EWW,2019-12-26,2021-01-20,0.02743500567344221,0.018811386792481722,0.007434944237918215
21,1,0,Random Walk,EWZ,2019-12-26,2021-01-20,0.039892673940363416,0.025543504866189077,0.0037174721189591076
21,1,0,Random Walk,GXG,2019-12-26,2021-01-20,0.02989090410259756,0.01745075108716424,0.01858736059479554
21,1,0,Historical Mean,ECH,2019-12-26,2021-01-20,0.026856906239709998,0.018177180239163232,0.5315985130111525
21,1,0,Historical Mean,EWW,2019-12-26,2021-01-20,0.027739191856031443,0.019316551214480615,0.516728624535316
21,1,0,Historical Mean,EWZ,2019-12-26,2021-01-20,0.04081228873596372,0.026432085469445456,0.5092936802973977
21,1,0,Historical Mean,GXG,2019-12-26,2021-01-20,0.030973154178112722,0.018348826218932277,0.5092936802973977
21,1,0,AR Linear,ECH,2019-12-26,2021-01-20,0.027186497335980435,0.01816535583421342,0.4795539033457249
21,1,0,AR Linear,EWW,2019-12-26,2021-01-20,0.02826849637803814,0.01916447859803914,0.4795539033457249
21,1,0,AR Linear,EWZ,2019-12-26,2021-01-20,0.03964142382510637,0.02550611451685849,0.5241635687732342
21,1,0,AR Linear,GXG,2019-12-26,2021-01-20,0.029583709595015318,0.017694880325331067,0.5315985130111525
21,1,0,ARIMA,ECH,2019-12-26,2021-01-20,0.026829523235317024,0.017947111835128177,0.4795539033457249
21,1,0,ARIMA,EWW,2019-12-26,2021-01-20,0.029883108582189954,0.020360411989083785,0.49070631970260226
21,1,0,ARIMA,EWZ,2019-12-26,2021-01-20,0.04094352268536373,0.026294346991839825,0.4721189591078067
21,1,0,ARIMA,GXG,2019-12-26,2021-01-20,0.030019379036373285,0.017473581054324054,0.516728624535316
21,1,0,ARCH,ECH,2019-12-26,2021-01-20,0.02693083884050753,0.018087376412813088,0.4944237918215613
21,1,0,ARCH,EWW,2019-12-26,2021-01-20,0.02781290865432074,0.01895271632822918,0.4684014869888476
21,1,0,ARCH,EWZ,2019-12-26,2021-01-20,0.03941703456913189,0.025287350190240292,0.5464684014869888
21,1,0,ARCH,GXG,2019-12-26,2021-01-20,0.029599610866101887,0.017568756389287118,0.4944237918215613
21,1,0,GARCH,ECH,2019-12-26,2021-01-20,0.03036398988411264,0.020069008576757554,0.4944237918215613
21,1,0,GARCH,EWW,2019-12-26,2021-01-20,0.02981104572728166,0.020061416726658784,0.4684014869888476
21,1,0,GARCH,EWZ,2019-12-26,2021-01-20,0.03831827434426664,0.02467105725446208,0.5464684014869888
21,1,0,GARCH,GXG,2019-12-26,2021-01-20,0.03240163274733745,0.01988209409203654,0.4944237918215613
21,1,0,VAR,ECH,2019-12-26,2021-01-20,0.027174560624644954,0.018168362842752056,0.4721189591078067
21,1,0,VAR,EWW,2019-12-26,2021-01-20,0.02750278447701892,0.01884881853527491,0.5055762081784386
21,1,0,VAR,EWZ,2019-12-26,2021-01-20,0.03938352197716947,0.025318029847771567,0.5130111524163569
21,1,0,VAR,GXG,2019-12-26,2021-01-20,0.02992069515560172,0.01770627418808644,0.5204460966542751
21,1,0,Ridge,ECH,2019-12-26,2021-01-20,0.027249704348455108,0.018361758408344947,0.5018587360594795
21,1,0,Ridge,EWW,2019-12-26,2021-01-20,0.02892906341308745,0.019764589545852713,0.5055762081784386
21,1,0,Ridge,EWZ,2019-12-26,2021-01-20,0.04152099806443376,0.026239046523756433,0.5130111524163569
21,1,0,Ridge,GXG,2019-12-26,2021-01-20,0.031284503054575155,0.01838623991031533,0.5092936802973977
21,1,0,MLP,ECH,2019-12-26,2021-01-20,0.3398844818459474,0.23522449784321536,0.5055762081784386
21,1,0,MLP,EWW,2019-12-26,2021-01-20,0.31902120182553695,0.22653750408619652,0.550185873605948
21,1,0,MLP,EWZ,2019-12-26,2021-01-20,0.40647914707318944,0.2741794168123914,0.4646840148698885
21,1,0,MLP,GXG,2019-12-26,2021-01-20,0.5452220950331769,0.36079316508677195,0.49070631970260226
21,1,0,Random Forest,ECH,2019-12-26,2021-01-20,0.026641758617250228,0.01765010036736425,0.5204460966542751
21,1,0,Random Forest,EWW,2019-12-26,2021-01-20,0.02776694383892867,0.01886778608780707,0.5018587360594795
21,1,0,Random Forest,EWZ,2019-12-26,2021-01-20,0.040516612987678405,0.025764647563066553,0.5092936802973977
21,1,0,Random Forest,GXG,2019-12-26,2021-01-20,0.03006885712448582,0.01739637063732481,0.5130111524163569
21,1,0,Diffusion,ECH,2019-12-26,2021-01-20,0.026472598897006986,0.01777373957950725,0.5055762081784386
21,1,0,Diffusion,EWW,2019-12-26,2021-01-20,0.027522018149577582,0.01879947878101368,0.5204460966542751
21,1,0,Diffusion,EWZ,2019-12-26,2021-01-20,0.03986962897669756,0.025533915003169417,0.5055762081784386
21,1,0,Diffusion,GXG,2019-12-26,2021-01-20,0.02997561288165496,0.017458719830346987,0.5130111524163569
21,1,1,Random Walk,ECH,2020-09-21,2021-10-13,0.017866809301873468,0.013249369342222548,0.01486988847583643
21,1,1,Random Walk,EWW,2020-09-21,2021-10-13,0.013893791288643565,0.010779244659592496,0.01486988847583643
21,1,1,Random Walk,EWZ,2020-09-21,2021-10-13,0.02036846488512105,0.015834668882140513,0.0
21,1,1,Random Walk,GXG,2020-09-21,2021-10-13,0.013943334916977893,0.010384714761043825,0.0
21,1,1,Historical Mean,ECH,2020-09-21,2021-10-13,0.01812613070552676,0.013580091193844733,0.48698884758364314
21,1,1,Historical Mean,EWW,2020-09-21,2021-10-13,0.014175239452219407,0.010971499628985281,0.5315985130111525
21,1,1,Historical Mean,EWZ,2020-09-21,2021-10-13,0.020706465037513912,0.016040823379356105,0.5576208178438662
21,1,1,Historical Mean,GXG,2020-09-21,2021-10-13,0.01410549138594329,0.010522321021842345,0.5650557620817844
21,1,1,AR Linear,ECH,2020-09-21,2021-10-13,0.017918126687468977,0.013205849447559861,0.5092936802973977
21,1,1,AR Linear,EWW,2020-09-21,2021-10-13,0.013957798808424045,0.010781172227880687,0.550185873605948
21,1,1,AR Linear,EWZ,2020-09-21,2021-10-13,0.020346134802204856,0.015659610295629876,0.5799256505576208
21,1,1,AR Linear,GXG,2020-09-21,2021-10-13,0.01376634692061412,0.010231118065240016,0.5799256505576208
21,1,1,ARIMA,ECH,2020-09-21,2021-10-13,0.02288383872092398,0.01640226932104435,0.49070631970260226
21,1,1,ARIMA,EWW,2020-09-21,2021-10-13,0.02095527590567659,0.01650195000354323,0.45353159851301117
21,1,1,ARIMA,EWZ,2020-09-21,2021-10-13,0.022373629197881315,0.01734787191018664,0.4944237918215613
21,1,1,ARIMA,GXG,2020-09-21,2021-10-13,0.014948321183485167,0.011034755710416523,0.550185873605948
21,1,1,ARCH,ECH,2020-09-21,2021-10-13,0.017878356746938284,0.013301693742580587,0.44609665427509293
21,1,1,ARCH,EWW,2020-09-21,2021-10-13,0.013940930484087913,0.010848261920622515,0.4758364312267658
21,1,1,ARCH,EWZ,2020-09-21,2021-10-13,0.020252158849671055,0.01557229537976607,0.5687732342007435
21,1,1,ARCH,GXG,2020-09-21,2021-10-13,0.01368117589535299,0.010161907016081675,0.5836431226765799
21,1,1,GARCH,ECH,2020-09-21,2021-10-13,0.017984363900540482,0.013501378870149931,0.44609665427509293
21,1,1,GARCH,EWW,2020-09-21,2021-10-13,0.014212060099458922,0.011125214100056562,0.4758364312267658
21,1,1,GARCH,EWZ,2020-09-21,2021-10-13,0.02345327067029074,0.018175081565205444,0.5687732342007435
21,1,1,GARCH,GXG,2020-09-21,2021-10-13,0.014504129069738365,0.011012670447956367,0.5836431226765799
21,1,1,VAR,ECH,2020-09-21,2021-10-13,0.017874576679409924,0.01325032037385939,0.4721189591078067
21,1,1,VAR,EWW,2020-09-21,2021-10-13,0.014187318151317383,0.011035335282497763,0.4684014869888476
21,1,1,VAR,EWZ,2020-09-21,2021-10-13,0.0201992192223703,0.015581820726135606,0.5613382899628253
21,1,1,VAR,GXG,2020-09-21,2021-10-13,0.013731548876979516,0.010144748800901137,0.5985130111524164
21,1,1,Ridge,ECH,2020-09-21,2021-10-13,0.018539233743862307,0.013899951231214545,0.4684014869888476
21,1,1,Ridge,EWW,2020-09-21,2021-10-13,0.014708780674524729,0.011464552093317001,0.483271375464684
21,1,1,Ridge,EWZ,2020-09-21,2021-10-13,0.021498695533642243,0.01690784154499571,0.49814126394052044
21,1,1,Ridge,GXG,2020-09-21,2021-10-13,0.014787000135579745,0.011157564333738148,0.5353159851301115
21,1,1,MLP,ECH,2020-09-21,2021-10-13,0.2502017009846117,0.1952165217203236,0.4795539033457249
21,1,1,MLP,EWW,2020-09-21,2021-10-13,0.13296729817311942,0.10599592504070372,0.5241635687732342
21,1,1,MLP,EWZ,2020-09-21,2021-10-13,0.15393003661714447,0.12171594349981255,0.550185873605948
21,1,1,MLP,GXG,2020-09-21,2021-10-13,0.1457499776125314,0.11298638444446728,0.5353159851301115
21,1,1,Random Forest,ECH,2020-09-21,2021-10-13,0.017859483752417717,0.013241007059200303,0.5278810408921933
21,1,1,Random Forest,EWW,2020-09-21,2021-10-13,0.014058589011820038,0.010912592200972232,0.550185873605948
21,1,1,Random Forest,EWZ,2020-09-21,2021-10-13,0.02061580017546211,0.01600968372371252,0.48698884758364314
21,1,1,Random Forest,GXG,2020-09-21,2021-10-13,0.013998595182699075,0.010332615267752365,0.5650557620817844
21,1,1,Diffusion,ECH,2020-09-21,2021-10-13,0.01774990239001698,0.01308103241928515,0.5836431226765799
21,1,1,Diffusion,EWW,2020-09-21,2021-10-13,0.013790296537620777,0.01059773479034258,0.5650557620817844
21,1,1,Diffusion,EWZ,2020-09-21,2021-10-13,0.020448802482695788,0.01579608347015015,0.5241635687732342
21,1,1,Diffusion,GXG,2020-09-21,2021-10-13,0.013822833752182184,0.010393615639597118,0.49070631970260226
21,1,2,Random Walk,ECH,2021-06-16,2022-07-11,0.021319983216026125,0.01583395690174884,0.01486988847583643
21,1,2,Random Walk,EWW,2021-06-16,2022-07-11,0.0128141636578975,0.009979436690664199,0.007434944237918215
21,1,2,Random Walk,EWZ,2021-06-16,2022-07-11,0.019701492312297453,0.015611391471601165,0.0037174721189591076
21,1,2,Random Walk,GXG,2021-06-16,2022-07-11,0.015474104695243494,0.010875373316972933,0.0037174721189591076
21,1,2,Historical Mean,ECH,2021-06-16,2022-07-11,0.022109419889394095,0.016574049111153923,0.4423791821561338
21,1,2,Historical Mean,EWW,2021-06-16,2022-07-11,0.013291284449290305,0.010421199486440458,0.4684014869888476
21,1,2,Historical Mean,EWZ,2021-06-16,2022-07-11,0.020308955102928797,0.016114911484007875,0.5204460966542751
21,1,2,Historical Mean,GXG,2021-06-16,2022-07-11,0.01578148683450683,0.011169484776920275,0.5204460966542751
21,1,2,AR Linear,ECH,2021-06-16,2022-07-11,0.021538631606626214,0.01615238008869434,0.4721189591078067
21,1,2,AR Linear,EWW,2021-06-16,2022-07-11,0.01297256064177674,0.01004504079413477,0.49070631970260226
21,1,2,AR Linear,EWZ,2021-06-16,2022-07-11,0.01992987035008532,0.01573856205941821,0.5204460966542751
21,1,2,AR Linear,GXG,2021-06-16,2022-07-11,0.015169811894471703,0.010761744832300565,0.5724907063197026
21,1,2,ARIMA,ECH,2021-06-16,2022-07-11,0.02399407800238607,0.017962581926738237,0.5018587360594795
21,1,2,ARIMA,EWW,2021-06-16,2022-07-11,0.01799288516849018,0.014446800990878183,0.4721189591078067
21,1,2,ARIMA,EWZ,2021-06-16,2022-07-11,0.020787405427862865,0.01665548520123866,0.5204460966542751
21,1,2,ARIMA,GXG,2021-06-16,2022-07-11,0.01673354171005055,0.01176836758645177,0.5390334572490706
21,1,2,ARCH,ECH,2021-06-16,2022-07-11,0.0213694516890295,0.01589002813980977,0.40148698884758366
21,1,2,ARCH,EWW,2021-06-16,2022-07-11,0.012841876615464636,0.010009085259102763,0.4684014869888476
21,1,2,ARCH,EWZ,2021-06-16,2022-07-11,0.01998440375154243,0.01580648731049429,0.5353159851301115
21,1,2,ARCH,GXG,2021-06-16,2022-07-11,0.015264387417081743,0.010713434001094814,0.587360594795539
21,1,2,GARCH,ECH,2021-06-16,2022-07-11,0.021586999806492767,0.01611384647128292,0.40148698884758366
21,1,2,GARCH,EWW,2021-06-16,2022-07-11,0.012977533538613686,0.010117545223148757,0.4684014869888476
21,1,2,GARCH,EWZ,2021-06-16,2022-07-11,0.02373076790420719,0.018979259211289096,0.5353159851301115
21,1,2,GARCH,GXG,2021-06-16,2022-07-11,0.016640278775235325,0.011838645789668643,0.587360594795539
21,1,2,VAR,ECH,2021-06-16,2022-07-11,0.02143809736085799,0.01587802035618325,0.49070631970260226
21,1,2,VAR,EWW,2021-06-16,2022-07-11,0.012941024888235196,0.010172044501560533,0.48698884758364314
21,1,2,VAR,EWZ,2021-06-16,2022-07-11,0.020058629618512618,0.015948394777213517,0.5204460966542751
21,1,2,VAR,GXG,2021-06-16,2022-07-11,0.015219397420816703,0.010622453547520965,0.6022304832713755
21,1,2,Ridge,ECH,2021-06-16,2022-07-11,0.021796124205260867,0.016586589089486434,0.45724907063197023
21,1,2,Ridge,EWW,2021-06-16,2022-07-11,0.013371369287678453,0.010465248690381285,0.5353159851301115
21,1,2,Ridge,EWZ,2021-06-16,2022-07-11,0.021024923163874967,0.016919750060543262,0.483271375464684
21,1,2,Ridge,GXG,2021-06-16,2022-07-11,0.015813814391253834,0.011408446337303093,0.5427509293680297
21,1,2,MLP,ECH,2021-06-16,2022-07-11,0.13593975964388227,0.10482797797577664,0.5018587360594795
21,1,2,MLP,EWW,2021-06-16,2022-07-11,0.1256872167824285,0.10119895237995385,0.45724907063197023
21,1,2,MLP,EWZ,2021-06-16,2022-07-11,0.12943762252500157,0.09820658058279938,0.483271375464684
21,1,2,MLP,GXG,2021-06-16,2022-07-11,0.06613559945021177,0.052899190415128305,0.5241635687732342
21,1,2,Random Forest,ECH,2021-06-16,2022-07-11,0.021374135178145383,0.01588955712019286,0.4646840148698885
21,1,2,Random Forest,EWW,2021-06-16,2022-07-11,0.012986410087945665,0.01011972932526934,0.44609665427509293
21,1,2,Random Forest,EWZ,2021-06-16,2022-07-11,0.01998731845323973,0.01578773201825263,0.4758364312267658
21,1,2,Random Forest,GXG,2021-06-16,2022-07-11,0.015538813838495522,0.01092292878881989,0.5464684014869888
21,1,2,Diffusion,ECH,2021-06-16,2022-07-11,0.02141004184589053,0.01596750730686047,0.49070631970260226
21,1,2,Diffusion,EWW,2021-06-16,2022-07-11,0.013015066857317674,0.01026283602423021,0.4758364312267658
21,1,2,Diffusion,EWZ,2021-06-16,2022-07-11,0.01981024179337042,0.015683481662255742,0.5055762081784386
21,1,2,Diffusion,GXG,2021-06-16,2022-07-11,0.01577192939482233,0.01119744725302791,0.45724907063197023
21,1,3,Random Walk,ECH,2022-03-10,2023-04-04,0.021790017906514032,0.016995714985809797,0.007434944237918215
21,1,3,Random Walk,EWW,2022-03-10,2023-04-04,0.013909199846366646,0.01126002835079554,0.0
21,1,3,Random Walk,EWZ,2022-03-10,2023-04-04,0.022151247780428655,0.017055248149951425,0.0037174721189591076
21,1,3,Random Walk,GXG,2022-03-10,2023-04-04,0.018005968539776766,0.013556837583604969,0.0037174721189591076
21,1,3,Historical Mean,ECH,2022-03-10,2023-04-04,0.0224479225088203,0.01743961180233003,0.5130111524163569
21,1,3,Historical Mean,EWW,2022-03-10,2023-04-04,0.014344125541247709,0.011807024721289255,0.4646840148698885
21,1,3,Historical Mean,EWZ,2022-03-10,2023-04-04,0.02281584998922264,0.017849788265598854,0.4795539033457249
21,1,3,Historical Mean,GXG,2022-03-10,2023-04-04,0.018386443676315912,0.013906864110751697,0.4944237918215613
21,1,3,AR Linear,ECH,2022-03-10,2023-04-04,0.021991553988837592,0.017320676719412807,0.45724907063197023
21,1,3,AR Linear,EWW,2022-03-10,2023-04-04,0.014001006193623615,0.011313181069032034,0.49070631970260226
21,1,3,AR Linear,EWZ,2022-03-10,2023-04-04,0.023024672922787395,0.017906900951399515,0.4423791821561338
21,1,3,AR Linear,GXG,2022-03-10,2023-04-04,0.017661419677861476,0.013420691947856172,0.5762081784386617
21,1,3,ARIMA,ECH,2022-03-10,2023-04-04,0.02328068705856249,0.018294199842619825,0.516728624535316
21,1,3,ARIMA,EWW,2022-03-10,2023-04-04,0.01829207738909162,0.015014101799633823,0.4944237918215613
21,1,3,ARIMA,EWZ,2022-03-10,2023-04-04,0.02350925496728566,0.01873154923996858,0.5018587360594795
21,1,3,ARIMA,GXG,2022-03-10,2023-04-04,0.018672686813266816,0.01410517286358058,0.48698884758364314
21,1,3,ARCH,ECH,2022-03-10,2023-04-04,0.021788369727932872,0.01700158163809457,0.48698884758364314
21,1,3,ARCH,EWW,2022-03-10,2023-04-04,0.013927680386585749,0.011273449202014845,0.44981412639405205
21,1,3,ARCH,EWZ,2022-03-10,2023-04-04,0.02275523086543336,0.017682132853156392,0.49814126394052044
21,1,3,ARCH,GXG,2022-03-10,2023-04-04,0.01784903882720255,0.013515508120100014,0.5613382899628253
21,1,3,GARCH,ECH,2022-03-10,2023-04-04,0.021789440436596277,0.017026735028434117,0.48698884758364314
21,1,3,GARCH,EWW,2022-03-10,2023-04-04,0.01402430132776692,0.01133032780322636,0.44981412639405205
21,1,3,GARCH,EWZ,2022-03-10,2023-04-04,0.02764193715572435,0.02169721746404631,0.49814126394052044
21,1,3,GARCH,GXG,2022-03-10,2023-04-04,0.019707608713702092,0.014845333807417323,0.5613382899628253
21,1,3,VAR,ECH,2022-03-10,2023-04-04,0.021884423029401,0.01708078395858742,0.4944237918215613
21,1,3,VAR,EWW,2022-03-10,2023-04-04,0.01411379095118597,0.011403368097556675,0.44609665427509293
21,1,3,VAR,EWZ,2022-03-10,2023-04-04,0.02262808219504495,0.01757799576884959,0.4684014869888476
21,1,3,VAR,GXG,2022-03-10,2023-04-04,0.017850421400809276,0.013589886073687902,0.5650557620817844
21,1,3,Ridge,ECH,2022-03-10,2023-04-04,0.02234847284641176,0.017629468890206428,0.4795539033457249
21,1,3,Ridge,EWW,2022-03-10,2023-04-04,0.014465264635124939,0.011816349507077044,0.48698884758364314
21,1,3,Ridge,EWZ,2022-03-10,2023-04-04,0.023812971535952146,0.01845225832848811,0.4312267657992565
21,1,3,Ridge,GXG,2022-03-10,2023-04-04,0.01795883631829399,0.013718851090483231,0.4758364312267658
21,1,3,MLP,ECH,2022-03-10,2023-04-04,0.0943595710735672,0.07396394068333352,0.4758364312267658
21,1,3,MLP,EWW,2022-03-10,2023-04-04,0.1381059164087662,0.10914919467541113,0.4684014869888476
21,1,3,MLP,EWZ,2022-03-10,2023-04-04,0.07053385918673316,0.05514317229761567,0.5353159851301115
21,1,3,MLP,GXG,2022-03-10,2023-04-04,0.10509968578736191,0.08295309852232477,0.49814126394052044
21,1,3,Random Forest,ECH,2022-03-10,2023-04-04,0.021813640775499753,0.01702783582322972,0.49814126394052044
21,1,3,Random Forest,EWW,2022-03-10,2023-04-04,0.013772667684689714,0.011191525856399247,0.516728624535316
21,1,3,Random Forest,EWZ,2022-03-10,2023-04-04,0.02215708607509514,0.01698800499134139,0.49070631970260226
21,1,3,Random Forest,GXG,2022-03-10,2023-04-04,0.017986529623886277,0.013507055144290793,0.49070631970260226
21,1,3,Diffusion,ECH,2022-03-10,2023-04-04,0.022063845363981077,0.01722074047617718,0.49070631970260226
21,1,3,Diffusion,EWW,2022-03-10,2023-04-04,0.014013021320758252,0.011476724988901631,0.4684014869888476
21,1,3,Diffusion,EWZ,2022-03-10,2023-04-04,0.02248689895619862,0.017277072405876653,0.4795539033457249
21,1,3,Diffusion,GXG,2022-03-10,2023-04-04,0.01807272971494586,0.013639916936423496,0.5353159851301115
21,1,4,Random Walk,ECH,2022-12-05,2023-12-29,0.016258438522443342,0.012050775758429296,0.01486988847583643
21,1,4,Random Walk,EWW,2022-12-05,2023-12-29,0.013346856433035353,0.010352144187336836,0.0037174721189591076
21,1,4,Random Walk,EWZ,2022-12-05,2023-12-29,0.01660568978840996,0.012999149804056873,0.007434944237918215
21,1,4,Random Walk,GXG,2022-12-05,2023-12-29,0.014735396952216678,0.011631295000858612,0.0037174721189591076
21,1,4,Historical Mean,ECH,2022-12-05,2023-12-29,0.016514772052203985,0.012170481122427058,0.5353159851301115
21,1,4,Historical Mean,EWW,2022-12-05,2023-12-29,0.013620069263925345,0.010599042065540508,0.5055762081784386
21,1,4,Historical Mean,EWZ,2022-12-05,2023-12-29,0.016999485809490372,0.013303048888113407,0.5055762081784386
